,Gender,Age,AgeGroup,Married,Dependents,noDependents,Referrals,noReferrals,PaperlessBilling,PaymentMethod,OnlineSecurity,OnlineBackup,TechSupport,UnlimitedData,AvgDownloadGB,ChurnLabel,ChurnScore,CustomerLTV,SatisScore,TotalExtraDataCharge,AvgRoamCharge,TotalRoamCharge,TenureMonths,AvgCharge,TotalCharge,TotalRevenue,MonthRoamCharge,AvgExtraDataCharge,AvgRevenue
1772,0,45,40대,1,0,0,1,2,0,0,1,0,1,1,13,0,46,6177,4,0,24410,1585050,77,87984.41558441559,6774800,8359850,20585,0,108569
1773,0,25,20대,1,1,1,1,6,1,0,0,0,0,0,0,0,66,3470,5,0,6670,218540,45,22624.444444444445,1018100,1236640,4856,0,27480
1774,0,49,40대,0,0,0,0,0,1,1,1,1,1,1,4,0,73,6370,3,0,20110,1083670,66,127146.9696969697,8391700,9475370,16419,0,143566
1775,1,22,20대,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2010,5,0,13330,13330,13,27561.53846153846,358300,371630,1025,0,28586
1776,1,70,70대,0,1,2,0,0,1,2,0,0,0,1,19,1,99,5717,2,0,49830,747040,15,87487.5,1399800,2146840,49802,0,143122
1777,0,57,50대,1,0,0,1,1,1,0,0,1,0,1,10,1,82,2650,2,0,31870,127580,4,116420.0,582100,709680,31895,0,177420
1778,1,65,60대,1,0,0,1,1,0,0,0,1,0,1,3,1,75,4316,3,0,20680,536520,26,98929.62962962964,2671100,3207620,20635,0,123370
1779,1,45,40대,1,1,3,1,8,1,0,0,0,0,1,51,0,54,4531,4,0,37060,370190,22,110172.72727272728,2423800,2793990,16826,0,126999
1780,0,58,50대,1,0,0,0,0,1,0,1,1,0,1,21,1,85,4146,3,0,33000,2213780,67,131000.0,8908000,11121780,33041,0,165996
1781,0,71,70대,0,0,0,0,0,1,0,0,0,0,1,14,1,75,5353,1,0,46780,467480,10,112990.90909090907,1242900,1710380,46748,0,171038
1782,0,39,30대,1,1,3,1,7,0,0,0,1,1,1,21,0,52,5053,4,0,30740,1844160,72,89718.05555555556,6459700,8303860,25613,0,115331
1783,0,50,50대,0,0,0,0,0,0,1,0,0,0,0,0,0,76,5826,4,0,51870,3369210,77,29337.66233766234,2259000,5628210,43755,0,73093
1784,0,43,40대,1,1,3,1,5,1,1,1,0,1,1,57,0,35,5169,4,0,7910,565450,84,124925.0,10493700,11059150,6731,0,131656
1785,1,79,70대,1,0,0,1,8,1,0,0,0,0,1,11,0,38,3114,4,0,21130,548280,38,116421.05263157896,4424000,4972280,14428,0,130849
1786,1,44,40대,1,0,0,1,1,1,1,0,0,0,0,0,1,89,2247,3,0,52090,416970,8,22555.555555555555,203000,619970,52121,0,77496
1787,0,32,30대,0,0,0,0,0,0,2,0,0,0,0,0,0,51,2664,5,0,44750,44750,13,23007.69230769231,299100,343850,3442,0,26450
1788,1,58,50대,1,0,0,1,3,1,1,0,0,1,1,2,0,34,3468,5,0,1130,55370,60,116153.33333333331,6969200,7024570,922,0,117076
1789,1,32,30대,0,0,0,0,0,1,1,1,0,0,1,19,0,62,2299,4,0,8810,362730,53,95743.39622641508,5074400,5437130,6843,0,102587
1790,1,53,50대,0,0,0,0,0,1,0,0,0,0,1,24,1,68,2266,2,0,13330,80120,6,103428.57142857143,724000,804120,13353,0,134020
1791,1,35,30대,0,0,0,0,0,0,1,0,0,0,1,21,0,30,4118,5,0,46220,46220,13,50461.53846153846,656000,702220,3555,0,54016
1792,1,33,30대,1,1,2,1,3,1,0,0,1,0,1,16,0,31,3746,4,0,1240,45200,49,106512.2448979592,5219100,5264300,922,0,107434
1793,1,73,70대,0,0,0,0,0,0,0,1,1,0,1,29,0,21,4463,4,0,53220,2982410,68,128595.58823529413,8744500,11726910,43858,0,172454
1794,1,29,20대,0,0,0,0,0,0,1,0,0,0,0,0,0,46,2750,3,0,18310,128140,19,22915.78947368421,435400,563540,6744,0,29660
1795,1,26,20대,0,0,0,0,0,1,1,0,1,0,1,51,0,70,3132,3,0,43730,175150,16,94381.25,1510100,1685250,10946,0,105328
1796,1,73,70대,0,0,0,0,0,1,1,0,1,0,1,13,0,77,4241,4,0,38870,2756750,83,116973.49397590362,9708800,12465550,33213,0,150187
1797,0,80,80대,1,0,0,1,8,1,0,0,1,0,1,4,0,21,4993,3,0,35140,2038970,70,114651.42857142857,8025600,10064570,29128,0,143779
1798,0,62,60대,0,0,0,0,0,0,0,0,0,0,0,0,0,68,5878,3,0,26220,1387640,65,23144.615384615383,1504400,2892040,21348,0,44492
1799,0,76,70대,1,0,0,1,5,0,0,1,0,0,1,18,0,68,5597,4,0,52090,1613530,43,104365.11627906976,4487700,6101230,37523,0,141889
1800,0,22,20대,0,0,0,0,0,0,1,0,0,0,0,0,0,46,5203,5,0,33000,33000,13,22946.153846153848,298300,331300,2538,0,25484
1801,0,22,20대,0,0,0,0,0,1,0,1,1,0,1,41,0,45,2482,3,0,3620,21470,18,68961.11111111111,1241300,1262770,1192,0,70153
1802,0,49,40대,0,0,0,0,0,1,0,0,0,1,1,13,0,33,6138,3,0,20110,983890,61,77877.04918032787,4750500,5734390,16129,0,94006
1803,1,60,60대,0,0,0,0,0,0,0,1,1,1,0,28,0,52,3325,4,33900,19780,158430,20,66170.0,1323400,1515730,7921,1695,75786
1804,1,65,60대,0,0,0,0,0,1,1,0,0,0,0,0,0,21,4327,3,0,38870,854960,34,22532.352941176472,766100,1621060,25145,0,47678
1805,0,37,30대,1,0,0,0,0,1,0,1,1,0,1,12,1,99,2651,1,0,32090,929650,29,101113.33333333331,3033400,3963050,32056,0,136656
1806,0,24,20대,0,1,1,1,3,0,0,1,0,0,0,76,0,64,6495,3,124300,0,0,73,39390.41095890411,2875500,2999800,0,1702,41093
1807,1,69,60대,0,0,0,0,0,0,1,1,1,0,1,19,1,97,2482,1,0,51870,1555330,30,106258.06451612904,3294000,4849330,51844,0,161644
1808,1,36,30대,1,0,0,1,1,1,0,0,0,0,1,25,1,96,4793,1,0,26220,656530,25,105292.30769230767,2737600,3394130,26261,0,135765
1809,0,73,70대,0,0,0,0,0,1,0,0,0,0,0,15,0,76,5811,5,11300,28140,252780,21,94447.61904761904,1983400,2247480,12037,538,107022
1810,0,27,20대,1,1,2,1,1,0,0,0,0,0,0,0,0,54,3629,3,0,46560,232890,17,23311.764705882357,396300,629190,13699,0,37011
1811,0,28,20대,0,0,0,0,0,1,0,0,0,0,1,58,1,89,2752,2,0,55480,499800,9,96710.0,967100,1466900,55533,0,162988
1812,1,32,30대,1,0,0,1,6,1,1,0,1,1,1,15,0,69,6047,3,0,46670,3036420,77,127483.11688311688,9816200,12852620,39434,0,166917
1813,0,79,70대,0,0,0,0,0,1,0,0,1,0,0,21,0,76,5285,4,67800,7460,215940,41,121002.43902439025,4961100,5244840,5266,1653,127922
1814,1,23,20대,0,0,0,0,0,1,1,0,0,0,0,0,0,67,2569,4,0,17180,17180,13,29100.0,378300,395480,1321,0,30421
1815,1,47,40대,0,0,0,0,0,1,1,0,0,1,1,16,0,62,3445,3,0,24750,297420,24,92458.33333333331,2219000,2516420,12392,0,104850
1816,1,34,30대,1,1,1,1,6,0,1,1,0,0,1,18,0,55,6153,4,0,46560,2559340,67,118388.05970149254,7932000,10491340,38199,0,156587
1817,0,40,40대,0,0,0,0,0,1,0,0,0,1,1,25,1,66,3634,2,0,50740,558560,11,85683.33333333333,1028200,1586760,50778,0,144250
1818,0,23,20대,0,0,0,1,4,0,1,0,0,0,0,0,0,24,4187,5,0,28480,1935580,80,29136.25,2330900,4266480,24194,0,53331
1819,0,51,50대,0,0,0,0,0,1,0,0,1,1,1,18,0,74,5503,3,0,31640,1075760,46,122947.82608695651,5655600,6731360,23386,0,146333
1820,0,49,40대,0,0,0,0,0,0,1,0,0,0,0,0,0,76,2791,3,0,41020,41020,13,24307.69230769231,316000,357020,3155,0,27463
1821,0,40,40대,1,1,1,1,2,0,1,1,1,0,1,19,0,37,4113,4,0,9040,325440,48,63716.66666666666,3058400,3383840,6780,0,70496
1822,1,35,30대,1,0,0,1,9,0,1,0,0,0,0,0,0,25,4411,4,0,52770,791230,27,29785.185185185182,804200,1595430,29304,0,59090
1823,0,38,30대,0,0,0,0,0,1,1,1,0,0,1,23,0,45,4292,4,0,55370,554150,22,61013.63636363636,1342300,1896450,25188,0,86202
1824,1,36,30대,0,0,0,0,0,0,1,1,1,1,1,22,0,41,3501,4,0,41810,125430,15,80713.33333333333,1210700,1336130,8362,0,89075
1825,1,30,30대,0,0,0,0,0,1,0,0,0,0,0,0,0,54,5249,3,0,49490,49490,13,29730.76923076923,386500,435990,3806,0,33537
1826,0,48,40대,1,0,0,1,10,1,1,1,1,0,1,20,0,42,2358,3,0,8590,370750,55,103269.09090909093,5679800,6050550,6740,0,110010
1827,1,24,20대,0,1,2,0,0,0,1,0,0,0,0,0,0,32,2675,4,0,17740,141590,20,23635.0,472700,614290,7079,0,30714
1828,1,68,60대,1,1,3,1,1,0,0,0,0,0,1,52,1,92,4797,1,0,47570,190410,4,52200.0,261000,451410,47602,0,112852
1829,0,64,60대,1,1,3,1,6,1,0,0,0,0,0,0,0,56,6444,5,0,18190,1294080,83,22903.614457831325,1901000,3195080,15591,0,38494
1830,0,36,30대,0,0,0,0,0,0,0,1,0,0,1,13,1,93,4940,1,0,5090,86670,17,108938.88888888888,1960900,2047570,5098,0,120445
1831,1,28,20대,1,1,1,1,1,1,1,0,0,0,1,82,0,30,3061,3,0,28020,168370,18,57522.22222222222,1035400,1203770,9353,0,66876
1832,0,65,60대,0,0,0,0,0,1,0,0,0,0,1,22,1,93,5569,1,0,23730,47460,2,105500.0,316500,363960,23730,0,181980
1833,1,73,70대,1,0,0,1,1,1,0,1,0,0,1,9,1,76,4989,1,0,27350,27350,1,63350.0,126700,154050,27350,0,154050
1834,0,30,30대,0,0,0,0,0,1,1,0,1,1,1,73,1,98,4870,1,0,27350,1752290,64,124635.3846153846,8101300,9853590,27379,0,153962
1835,0,31,30대,0,1,3,0,0,0,0,0,0,1,1,29,0,72,3884,4,0,0,0,51,64515.68627450981,3290300,3290300,0,0,64515
1836,0,52,50대,1,1,2,1,9,0,1,1,0,1,1,15,0,44,4258,4,0,43510,1998630,58,67460.3448275862,3912700,5911330,34459,0,101919
1837,0,26,20대,1,0,0,0,0,1,0,0,0,0,1,52,1,86,5460,3,0,26100,26100,1,102000.0,204000,230100,26100,0,230100
1838,1,45,40대,1,1,3,1,10,1,0,1,0,1,1,53,0,69,5598,3,0,42710,3078690,84,98180.95238095238,8247200,11325890,36651,0,134832
1839,1,35,30대,1,1,1,0,0,0,1,0,0,0,0,0,0,42,2635,4,0,14130,466460,45,23204.444444444445,1044200,1510660,10365,0,33570
1840,1,55,50대,0,0,0,0,0,1,0,1,0,1,1,12,0,72,5076,3,0,5200,166680,44,129795.45454545454,5711000,5877680,3788,0,133583
1841,1,44,40대,0,0,0,0,0,1,1,0,0,0,0,0,0,53,5263,3,0,27800,139100,17,24147.058823529413,410500,549600,8182,0,32329
1842,1,28,20대,0,0,0,0,0,1,0,0,0,0,0,48,1,74,4566,1,11300,0,0,2,50766.66666666666,152300,163600,0,5650,81800
1843,1,29,20대,0,0,0,0,0,0,0,0,0,0,1,41,1,69,2856,3,0,38310,76610,2,100233.33333333331,300700,377310,38305,0,188655
1844,1,79,70대,0,0,0,0,0,1,1,0,0,0,1,25,0,26,3754,4,0,1240,20340,29,97793.10344827586,2836000,2856340,701,0,98494
1845,0,39,30대,0,1,1,0,0,0,1,0,0,0,0,0,0,60,3161,4,0,9040,45310,17,25194.117647058825,428300,473610,2665,0,27859
1846,0,35,30대,0,0,0,0,0,1,0,0,0,0,0,0,0,71,5299,5,0,3390,34010,22,28627.272727272728,629800,663810,1545,0,30173
1847,0,42,40대,0,0,0,0,0,1,0,0,0,0,1,2,0,80,3043,3,0,45090,45090,13,60600.0,787800,832890,3468,0,64068
1848,1,40,40대,0,0,0,0,0,1,1,0,1,0,1,8,0,46,2994,5,0,41250,1689690,53,66883.01886792453,3544800,5234490,31880,0,98763
1849,1,22,20대,0,0,0,0,0,0,0,0,1,0,1,59,1,71,4776,3,0,9490,596530,63,117964.0625,7549700,8146230,9468,0,129305
1850,0,37,30대,1,0,0,1,3,0,1,0,0,0,0,0,0,72,2173,5,0,54350,1194750,34,23505.88235294117,799200,1993950,35139,0,58645
1851,1,32,30대,0,0,0,0,0,1,0,1,0,1,1,13,0,20,4543,4,0,2830,130180,59,124983.05084745762,7374000,7504180,2206,0,127189
1852,0,41,40대,0,0,0,0,0,1,1,0,1,1,1,18,0,39,4774,3,0,25090,1632850,77,87477.92207792208,6735800,8368650,21205,0,108683
1853,1,74,70대,0,0,0,0,0,1,1,0,0,1,1,23,0,42,5157,4,0,45090,360360,20,118775.0,2375500,2735860,18018,0,136793
1854,0,54,50대,0,0,0,0,0,0,0,0,0,0,1,18,1,69,4922,2,0,40230,402620,10,111554.54545454546,1227100,1629720,40262,0,162972
1855,1,40,40대,0,0,0,0,0,1,0,0,0,0,1,23,1,96,3847,2,0,25880,232670,9,93650.0,936500,1169170,25852,0,129907
1856,0,60,60대,0,0,0,0,0,1,0,1,0,1,1,26,0,39,4446,4,0,56050,1962130,47,106608.51063829788,5010600,6972730,41747,0,148355
1857,0,74,70대,0,0,0,0,0,1,0,0,1,0,1,11,1,81,2803,2,0,7350,14690,2,87166.66666666667,261500,276190,7345,0,138095
1858,0,67,60대,1,0,0,1,1,1,1,0,1,0,1,27,0,68,2560,3,0,0,0,20,51505.0,1030100,1030100,0,0,51505
1859,0,25,20대,1,0,0,1,4,0,0,0,0,0,1,51,0,33,4636,3,0,0,0,36,33316.666666666664,1199400,1199400,0,0,33316
1860,1,46,40대,0,0,0,0,0,1,1,1,1,1,1,9,0,40,2751,3,0,0,0,48,63687.5,3057000,3057000,0,0,63687
1861,0,60,60대,1,0,0,1,1,1,0,0,1,1,1,30,0,59,4469,3,0,24520,1643700,79,131236.7088607595,10367700,12011400,20806,0,152043
1862,1,65,60대,1,0,0,1,2,1,0,0,0,1,0,3,1,70,2596,3,124300,49830,748060,15,100931.25,1614900,2487260,49870,8286,165817
1863,1,20,20대,0,0,0,0,0,0,0,0,0,0,0,59,1,98,3458,1,11300,33220,33220,1,87650.0,175300,219820,33220,11300,219820
1864,0,75,70대,1,0,0,1,1,0,0,1,0,0,1,5,1,89,4591,1,0,0,0,24,45712.0,1142800,1142800,0,0,47616
1865,0,39,30대,0,0,0,0,0,1,1,0,1,1,1,9,0,64,3378,4,0,0,0,33,42309.09090909091,1396200,1396200,0,0,42309
1866,1,52,50대,0,0,0,0,0,1,1,0,0,0,0,10,0,21,3880,4,79100,27800,305440,23,69291.30434782608,1593700,1978240,13280,3439,86010
1867,1,75,70대,0,0,0,0,0,1,0,0,0,1,1,29,0,39,5570,5,0,20000,997230,62,123562.90322580644,7660900,8658130,16084,0,139647
1868,0,39,30대,0,0,0,0,0,0,2,0,0,0,0,0,0,37,3799,5,0,25200,327700,25,22736.0,568400,896100,13108,0,35844
1869,1,49,40대,1,1,1,1,7,0,0,1,1,1,1,23,0,45,5574,3,0,23960,1530250,76,128717.1052631579,9782500,11312750,20134,0,148851
1870,0,60,60대,0,0,0,0,0,1,0,0,0,0,1,26,0,51,4203,5,0,56050,168260,15,93986.66666666669,1409800,1578060,11217,0,105204
1871,0,22,20대,0,0,0,0,0,1,1,1,1,0,1,30,0,48,4777,4,0,36050,2558550,83,99153.01204819276,8229700,10788250,30825,0,129978
1872,1,63,60대,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3772,4,0,39320,353800,21,22971.42857142857,482400,836200,16847,0,39819
1873,1,49,40대,0,0,0,0,0,1,1,1,1,1,1,9,0,26,5960,3,0,48700,48700,13,94753.84615384616,1231800,1280500,3746,0,98500
1874,0,28,20대,0,0,0,0,0,1,0,0,0,0,0,0,0,35,5296,5,0,41810,125430,15,27526.666666666668,412900,538330,8362,0,35888
1875,0,61,60대,1,0,0,1,1,1,0,0,1,1,1,13,1,98,5650,2,0,0,0,53,70588.88888888889,3811800,3811800,0,0,71920
1876,1,56,50대,1,0,0,1,1,1,1,0,0,0,0,0,0,80,5480,5,0,34470,1583810,58,23582.758620689656,1367800,2951610,27307,0,50889
1877,0,30,30대,1,1,2,1,9,1,1,0,1,0,0,48,0,66,5157,4,45200,21360,1344020,75,93540.0,7015500,8404720,17920,602,112062
1878,0,29,20대,1,0,0,1,10,1,1,1,0,1,1,73,0,58,4111,3,0,36160,2564990,83,126157.8313253012,10471100,13036090,30903,0,157061
1879,1,67,60대,1,0,0,0,0,1,0,0,0,0,1,13,0,41,5437,4,0,10850,54010,17,81964.70588235294,1393400,1447410,3177,0,85141
1880,1,25,20대,1,1,3,1,9,1,0,0,0,0,0,0,0,51,4533,4,0,38420,2499560,77,29163.636363636364,2245600,4745160,32461,0,61625
1881,0,48,40대,0,0,0,0,0,1,0,0,0,1,1,13,0,33,3286,5,0,29040,1219270,54,118857.4074074074,6418300,7637570,22579,0,141436
1882,1,48,40대,0,0,0,0,0,1,2,0,0,0,1,4,0,21,3319,3,0,14130,42380,15,84233.33333333333,1263500,1305880,2825,0,87058
1883,0,28,20대,0,0,0,0,0,0,0,1,0,1,1,69,0,55,3407,3,0,34010,815520,36,63447.22222222222,2284100,3099620,22653,0,86100
1884,0,57,50대,0,1,2,0,0,0,1,0,0,0,0,0,0,74,4101,4,0,23280,1538610,78,24223.07692307692,1889400,3428010,19725,0,43948
1885,1,42,40대,0,0,0,0,0,0,1,0,0,0,0,0,0,20,3875,3,0,15710,393580,37,23751.35135135135,878800,1272380,10637,0,34388
1886,1,45,40대,1,0,0,1,9,1,1,0,1,1,1,19,0,68,5926,4,0,23170,1299160,68,117979.41176470587,8022600,9321760,19105,0,137084
1887,0,79,70대,1,0,0,1,4,1,0,0,1,0,1,9,0,47,4621,4,0,33000,1712850,64,126220.3125,8078100,9790950,26763,0,152983
1888,1,47,40대,1,1,2,1,4,0,2,0,0,0,0,0,0,67,2267,5,0,40570,932020,35,29685.714285714286,1039000,1971020,26629,0,56314
1889,1,56,50대,1,0,0,1,10,1,1,0,0,0,0,0,0,78,3428,5,0,4070,101700,37,31200.0,1154400,1256100,2748,0,33948
1890,1,33,30대,0,0,0,0,0,1,0,0,0,0,1,28,0,72,4341,5,0,46900,1501770,44,118584.09090909093,5217700,6719470,34131,0,152715
1891,1,21,20대,0,0,0,0,0,1,0,1,0,0,1,53,1,69,4254,2,0,16160,257870,16,59729.41176470588,1015400,1273270,16116,0,79579
1892,1,74,70대,1,1,3,1,4,1,0,0,1,0,1,53,0,70,3937,5,0,2260,52770,35,105414.28571428572,3689500,3742270,1507,0,106922
1893,0,22,20대,0,0,0,0,0,0,1,1,0,1,1,82,0,54,4296,4,0,0,0,38,63981.57894736842,2431300,2431300,0,0,63981
1894,1,56,50대,1,0,0,1,3,1,0,0,0,0,0,0,0,72,5579,5,0,24970,1223680,61,23214.754098360656,1416100,2639780,20060,0,43275
1895,0,46,40대,0,1,3,0,0,0,1,0,0,0,0,0,0,27,4221,3,0,8700,8700,13,22576.92307692308,293500,302200,669,0,23246
1896,0,68,60대,0,0,0,0,0,1,1,0,0,0,1,17,1,89,3684,2,0,2600,12880,5,84766.66666666667,508600,521480,2576,0,104296
1897,1,36,30대,0,0,0,0,0,0,1,0,0,0,0,0,0,41,6233,5,0,14240,713030,62,23175.8064516129,1436900,2149930,11500,0,34676
1898,0,52,50대,0,0,0,0,0,1,1,1,0,1,1,17,1,74,4856,3,0,0,0,13,53071.42857142857,743000,743000,0,0,57153
1899,1,64,60대,1,1,1,1,9,0,1,0,0,0,0,0,0,41,2987,4,0,24750,693260,40,23912.5,956500,1649760,17331,0,41244
1900,1,25,20대,0,1,1,0,0,0,1,0,0,0,0,0,0,34,4170,5,0,51530,2527130,61,23200.0,1415200,3942330,41428,0,64628
1901,1,51,50대,0,0,0,0,0,1,0,0,0,1,1,12,0,60,4524,4,0,8360,150970,30,112430.0,3372900,3523870,5032,0,117462
1902,1,26,20대,1,1,1,1,8,1,0,1,0,0,1,73,0,30,5656,3,0,44070,3172250,84,83750.0,7035000,10207250,37764,0,121514
1903,1,43,40대,1,1,2,0,0,1,0,0,0,0,1,11,0,29,2969,4,0,1810,66900,49,111497.95918367348,5463400,5530300,1365,0,112863
1904,0,80,80대,1,0,0,1,10,0,0,1,0,0,1,13,0,69,2587,3,0,0,0,19,34473.68421052631,655000,655000,0,0,34473
1905,0,64,60대,1,0,0,1,4,0,0,0,1,0,1,19,0,55,5602,5,0,1810,80910,57,94496.49122807015,5386300,5467210,1419,0,95915
1906,0,53,50대,0,0,0,0,0,1,0,0,0,0,1,5,0,62,4519,3,0,33340,633820,31,53351.6129032258,1653900,2287720,20445,0,73797
1907,0,42,40대,0,0,0,0,0,1,1,0,0,0,0,0,0,69,5696,4,0,52090,1511380,41,22848.78048780488,936800,2448180,36862,0,59711
1908,0,37,30대,1,1,1,1,3,0,1,0,1,1,1,19,0,28,4079,5,0,48700,2969530,73,123931.50684931508,9047000,12016530,40678,0,164610
1909,0,46,40대,0,0,0,0,0,1,0,0,0,0,1,20,0,39,3200,3,0,38310,153340,16,54225.0,867600,1020940,9583,0,63808
1910,1,22,20대,0,0,0,0,0,1,0,0,0,1,0,27,0,47,2511,5,158200,27120,1028410,50,124184.0,6209200,7395810,20568,3164,147916
1911,1,52,50대,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2822,4,0,30400,60790,14,22392.85714285714,313500,374290,4342,0,26735
1912,0,23,20대,0,0,0,0,0,0,1,0,0,0,1,73,1,98,4094,1,0,54240,54240,1,50900.0,101800,156040,54240,0,156040
1913,1,60,60대,0,0,0,0,0,0,1,1,1,1,1,25,0,51,3572,3,0,0,0,27,53577.77777777778,1446600,1446600,0,0,53577
1914,0,30,30대,0,0,0,0,0,1,0,1,0,1,1,53,1,81,5200,1,0,55820,3964940,71,126070.83333333331,9077100,13042040,55844,0,183690
1915,0,40,40대,1,0,0,1,1,0,0,1,0,0,1,14,1,75,6216,1,0,43390,2254580,52,100479.24528301888,5325400,7579980,43357,0,145768
1916,1,60,60대,0,0,0,0,0,0,2,0,0,0,0,0,1,83,3845,2,0,27910,55820,2,23733.33333333333,71200,127020,27910,0,63510
1917,0,77,70대,1,0,0,1,1,1,0,0,0,0,1,12,1,73,2212,2,0,18190,436630,24,109640.0,2741000,3177630,18192,0,132401
1918,0,39,30대,0,0,0,0,0,1,1,0,0,0,1,28,0,33,4898,5,0,22260,955300,55,88778.18181818182,4882800,5838100,17369,0,106147
1919,0,27,20대,0,0,0,0,0,0,0,0,0,0,0,52,1,72,4662,3,11300,33560,67120,2,56966.66666666666,170900,249320,33560,5650,124660
1920,0,21,20대,0,0,0,0,0,1,2,0,1,0,1,59,0,38,2911,3,0,4180,100910,36,57405.55555555556,2066600,2167510,2803,0,60208
1921,0,78,70대,1,0,0,0,0,1,0,0,0,0,1,15,1,76,4726,1,0,25540,1045250,41,115314.28571428572,4843200,5888450,25493,0,143620
1922,1,49,40대,1,0,0,1,1,1,0,0,0,0,1,19,1,78,4786,2,0,33000,461610,14,104360.0,1565400,2027010,32972,0,144786
1923,1,57,50대,1,0,0,1,9,1,1,0,1,1,1,25,0,31,5425,5,0,26330,1684380,76,81496.05263157895,6193700,7878080,22162,0,103658
1924,0,38,30대,1,0,0,1,1,0,1,0,0,0,0,0,0,23,5234,5,0,55940,4027320,84,22586.904761904763,1897300,5924620,47944,0,70531
1925,1,29,20대,0,0,0,0,0,1,2,0,1,1,1,53,0,69,3056,3,0,1470,40000,39,66017.94871794872,2574700,2614700,1025,0,67043
1926,0,79,70대,0,0,0,0,0,1,0,0,0,1,1,18,0,59,2715,4,0,3390,120230,47,85929.78723404255,4038700,4158930,2558,0,88487
1927,0,20,20대,0,1,1,0,0,1,1,0,0,1,1,48,0,47,5824,3,0,46780,46780,13,67123.07692307692,872600,919380,3598,0,70721
1928,1,62,60대,0,0,0,0,0,0,0,0,0,0,1,28,1,99,3052,2,0,14010,14010,1,78700.0,157400,171410,14010,0,171410
1929,0,74,70대,0,0,0,0,0,1,2,0,0,0,1,6,1,73,3802,1,0,44180,1900890,43,103361.36363636365,4547900,6448790,44206,0,149971
1930,1,69,60대,1,0,0,1,1,1,1,0,0,0,1,12,0,65,5325,3,0,34010,1802120,65,113026.15384615384,7346700,9148820,27724,0,140751
1931,1,50,50대,0,0,0,0,0,1,2,0,0,0,1,21,1,76,5472,2,0,27460,467030,17,65227.77777777778,1174100,1641130,27472,0,96537
1932,1,67,60대,0,0,0,0,0,1,1,0,0,0,1,15,1,75,3336,1,0,33110,661950,20,98733.33333333331,2073400,2735350,33097,0,136767
1933,0,33,30대,0,0,0,0,0,0,1,0,0,0,0,0,0,41,5322,5,0,11870,71420,18,21672.222222222223,390100,461520,3967,0,25640
1934,0,47,40대,0,1,3,0,0,1,0,0,0,0,0,21,0,29,3518,4,0,0,0,13,28361.53846153846,368700,368700,0,0,28361
1935,1,52,50대,0,0,0,0,0,0,0,1,1,1,1,8,0,48,6149,3,0,26560,1616470,73,108838.35616438356,7945200,9561670,22143,0,130981
1936,1,74,70대,0,0,0,0,0,1,0,0,0,0,1,24,1,74,5808,1,0,54690,218540,4,104160.0,520800,739340,54635,0,184835
1937,1,57,50대,0,0,0,0,0,0,1,0,0,0,0,0,0,80,3968,4,0,45880,45880,13,26546.153846153848,345100,390980,3529,0,30075
1938,0,24,20대,0,0,0,0,0,0,0,0,0,0,1,69,1,85,2734,1,0,40450,40450,1,91550.0,183100,223550,40450,0,223550
1939,1,50,50대,1,1,2,1,1,1,0,0,1,1,1,29,0,43,5958,4,0,17970,1224810,80,100602.5,8048200,9273010,15310,0,115912
1940,0,49,40대,0,0,0,0,0,1,0,0,0,0,1,5,1,83,5533,1,0,22600,22600,1,89000.0,178000,200600,22600,0,200600
1941,1,54,50대,0,0,0,0,0,0,1,0,0,0,1,20,1,92,2683,1,0,5990,11980,2,94066.66666666669,282200,294180,5990,0,147090
1942,1,41,40대,0,0,0,0,0,1,1,0,1,0,1,24,1,97,4880,2,0,15930,718000,45,104119.56521739133,4789500,5507500,15955,0,122388
1943,1,64,60대,1,0,0,1,1,1,0,0,0,1,1,19,1,99,5764,2,0,2260,91760,40,98234.14634146342,4027600,4119360,2294,0,102984
1944,1,38,30대,0,0,0,0,0,1,0,0,1,1,1,2,0,68,3941,5,0,3160,108370,46,125089.1304347826,5754100,5862470,2355,0,127445
1945,1,49,40대,0,0,0,0,0,1,0,0,0,0,1,22,0,58,5886,5,0,33000,429060,25,99064.0,2476600,2905660,17162,0,116226
1946,1,64,60대,0,0,0,0,0,1,1,0,0,0,0,0,1,85,2783,2,0,12090,12090,1,21200.0,42400,54490,12090,0,54490
1947,1,36,30대,1,1,1,1,6,0,1,0,0,1,1,30,0,78,5691,3,0,0,0,47,47687.2340425532,2241300,2241300,0,0,47687
1948,0,63,60대,1,1,2,1,7,0,0,0,0,0,0,0,0,30,2334,3,0,27350,958350,47,23172.340425531915,1089100,2047450,20390,0,43562
1949,0,75,70대,1,0,0,1,5,1,1,1,1,0,1,5,0,66,4680,3,0,32210,2318760,84,120467.85714285714,10119300,12438060,27604,0,148072
1950,0,69,60대,1,0,0,1,1,1,0,0,0,0,1,14,0,32,3170,4,0,8250,16500,14,83664.28571428571,1171300,1187800,1178,0,84842
1951,1,27,20대,0,0,0,0,0,0,0,0,0,0,0,0,0,76,4862,4,0,40450,485560,24,23662.5,567900,1053460,20231,0,43894
1952,0,64,60대,1,0,0,1,4,1,0,1,1,1,1,18,0,75,5839,4,0,50060,3456440,81,89030.86419753087,7211500,10667940,42672,0,131702
